family,genus,scientificName,speciesCode_Synonym,isCurrent,currentScientificName,currentScientificNameCode,primaryGrowthForm,primaryGrowthFormGroup,establishmentMeans,TSProfileID,scientificNameAuthorship,dcterms_rightsHolder,dcterms_rights,
Thymelaeaceae,Pimelea,Pimelea strigosa,6192,true,Pimelea strigosa,6192,Shrub,Shrub (SG),"Alive in NSW, Native",,Gand.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea treyvaudii,6193,true,Pimelea treyvaudii,6193,Shrub,Shrub (SG),"Alive in NSW, Native",,F.Muell. ex Ewart & B.Rees,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea trichostachya,6194,true,Pimelea trichostachya,6194,Shrub,Shrub (SG),"Alive in NSW, Native",,Lindl.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea umbratica,6195,true,Pimelea umbratica,6195,Shrub,Shrub (SG),"Alive in NSW, Native",,A.Cunn. ex Meisn.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Pimelea,Pimelea venosa,6196,true,Pimelea venosa,6196,Shrub,Shrub (SG),"Alive in NSW, Native",10633,Threlfall,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Thecanthes,Thecanthes spp.,THEC,true,Thecanthes spp.,THEC,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Wikstroemia,Wikstroemia indica,6197,true,Wikstroemia indica,6197,Shrub,Shrub (SG),"Alive in NSW, Native",,(L.) C.A.Mey.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Thymelaeaceae,Wikstroemia,Wikstroemia spp.,WIKS,true,Wikstroemia spp.,WIKS,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Tiliaceae,Corchorus,Corchorus cunninghamii,6198,true,Corchorus cunninghamii,6198,Forb,Forb (FG),"Alive in NSW, Native",10177,F. Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Tiliaceae,Corchorus,Corchorus spp.,CORC,true,Corchorus spp.,CORC,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Tiliaceae,Grewia,Grewia latifolia,6199,true,Grewia latifolia,6199,Shrub,Shrub (SG),"Alive in NSW, Native",,F.Muell. ex Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Tiliaceae,Grewia,Grewia spp.,GREW,true,Grewia spp.,GREW,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Tiliaceae,Triumfetta,Triumfetta spp.,TRIU,true,Triumfetta spp.,TRIU,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Trimeniaceae,Trimenia,Piptocalyx moorei,3916,false,Trimenia moorei,9061,Vine,Other (OG),"Alive in NSW, Native",,(Oliv. ex Benth.) Philipson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Trimeniaceae,Trimenia,Trimenia moorei,9061,true,Trimenia moorei,9061,Vine,Other (OG),"Alive in NSW, Native",,(Oliv. ex Benth.) Philipson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Typhaceae,Typha,Typha domingensis,7224,true,Typha domingensis,7224,Rush,Grass & grasslike (GG),"Alive in NSW, Native",,Pers.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Typhaceae,Typha,Typha orientalis,6217,true,Typha orientalis,6217,Rush,Grass & grasslike (GG),"Alive in NSW, Native",,C.Presl,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Typhaceae,Typha,Typha spp.,TYPH,true,Typha spp.,TYPH,Rush,Grass & grasslike (GG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Ulmaceae,Aphananthe,Aphananthe philippinensis,6218,true,Aphananthe philippinensis,6218,Shrub,Shrub (SG),"Alive in NSW, Native",,Planch.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Ulmaceae,Celtis,Celtis amblyphylla,6219,false,Celtis conferta subsp. amblyphylla,10437,Tree,Tree (TG),"Alive in NSW, Native",,(F.Muell.) P.S.Green,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Ulmaceae,Celtis,Celtis conferta,12314,false,Celtis conferta subsp. amblyphylla,10437,Tree,Tree (TG),"Alive in NSW, Native",,(F.Muell.) P.S.Green,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Ulmaceae,Celtis,Celtis conferta subsp. amblyphylla,10437,true,Celtis conferta subsp. amblyphylla,10437,Tree,Tree (TG),"Alive in NSW, Native",,(F.Muell.) P.S.Green,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Ulmaceae,Celtis,Celtis paniculata,6222,true,Celtis paniculata,6222,Tree,Tree (TG),"Alive in NSW, Native",,(Endl.) Planch.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Ulmaceae,Celtis,Celtis spp.,CELT,true,Celtis spp.,CELT,Tree,Tree (TG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Ulmaceae,Trema,Trema aspera,6816,false,Trema tomentosa var. aspera,6761,Shrub,Shrub (SG),"Alive in NSW, Native",,(Brongn.) Hewson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Ulmaceae,Trema,Trema spp.,TREM,true,Trema spp.,TREM,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Ulmaceae,Trema,Trema tomentosa,6760,false,Trema tomentosa var. aspera,6761,Shrub,Shrub (SG),"Alive in NSW, Native",,(Brongn.) Hewson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Ulmaceae,Trema,Trema tomentosa var. aspera,6761,true,Trema tomentosa var. aspera,6761,Shrub,Shrub (SG),"Alive in NSW, Native",,(Brongn.) Hewson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Ulmaceae,Trema,Trema tomentosa var. viridis,10560,false,Trema tomentosa var. aspera,6761,Shrub,Shrub (SG),"Alive in NSW, Native",,(Brongn.) Hewson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Ulvaceae,Enteromorpha,Enteromorpha spp.,ENTR,true,Enteromorpha spp.,ENTR,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Ulvaceae,Ulva,Ulva spp.,14074,true,Ulva spp.,14074,,,"Alive in NSW, Native",,"Linnaeus, 1753","NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Bryophyta,Bryophyta spp.,BRYP,true,Bryophyta spp.,BRYP,,,"Alive in NSW, Native",,Schimp. sensu stricto,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Bryopsida,Bryopsida spp.,BRYS,true,Bryopsida spp.,BRYS,,,"Alive in NSW, Native",,Engl.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Charophyta,Charophyta spp.,CHRP,true,Charophyta spp.,CHRP,,,"Alive in NSW, Native",,Migula 1897,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Lichen,Lichen spp.,LICH,true,Lichen spp.,LICH,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Marchantiophyta,Marchantiophyta spp.,MARC,true,Marchantiophyta spp.,MARC,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Phaeophyceae,Phaeophyceae spp.,14073,true,Phaeophyceae spp.,14073,,,"Alive in NSW, Native",,"Kjellman, 1891","NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown A,A,true,Unknown A,A,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown B,B,true,Unknown B,B,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown C,C,true,Unknown C,C,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown D,D,true,Unknown D,D,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown E,E,true,Unknown E,E,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown F,F,true,Unknown F,F,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown G,G,true,Unknown G,G,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown H,H,true,Unknown H,H,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown I,I,true,Unknown I,I,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown J,J,true,Unknown J,J,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown K,K,true,Unknown K,K,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown L,L,true,Unknown L,L,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown M,M,true,Unknown M,M,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown N,N,true,Unknown N,N,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown O,O,true,Unknown O,O,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown P,P,true,Unknown P,P,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown Q,Q,true,Unknown Q,Q,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown R,R,true,Unknown R,R,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown S,S,true,Unknown S,S,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown T,T,true,Unknown T,T,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown U,U,true,Unknown U,U,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown V,V,true,Unknown V,V,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown W,W,true,Unknown W,W,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown X,X,true,Unknown X,X,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown Y,Y,true,Unknown Y,Y,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Unknown Flora,Unknown,Unknown Z,Z,true,Unknown Z,Z,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Australina,Australina muelleri,6673,false,Australina pusilla,6223,Forb,Forb (FG),"Alive in NSW, Native",,Gaudich.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Australina,Australina pusilla,6223,true,Australina pusilla,6223,Forb,Forb (FG),"Alive in NSW, Native",,Gaudich.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Australina,Australina pusilla subsp. muelleri,7327,false,Australina pusilla,6223,Forb,Forb (FG),"Alive in NSW, Native",,Gaudich.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Australina,Australina pusilla subsp. pusilla,7202,false,Australina pusilla,6223,Forb,Forb (FG),"Alive in NSW, Native",,Gaudich.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Boehmeria,Boehmeria macrophylla,11052,true,Boehmeria macrophylla,11052,Shrub,Shrub (SG),"Alive in NSW, Native",,Hornem.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Boehmeria,Boehmeria platyphylla,6225,false,Boehmeria macrophylla,11052,Shrub,Shrub (SG),"Alive in NSW, Native",,Hornem.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Boehmeria,Boehmeria platyphylla var. austroqueenslandica,7601,false,Boehmeria macrophylla,11052,Shrub,Shrub (SG),"Alive in NSW, Native",,Hornem.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Boehmeria,Boehmeria spp.,BOEH,true,Boehmeria spp.,BOEH,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Dendrocnide,Dendrocnide excelsa,6226,true,Dendrocnide excelsa,6226,Tree,Tree (TG),"Alive in NSW, Native",,(Wedd.) Chew,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Dendrocnide,Dendrocnide moroides,6227,true,Dendrocnide moroides,6227,Tree,Tree (TG),"Alive in NSW, Native",10214,(Wedd.) Chew,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Dendrocnide,Dendrocnide photinophylla,6228,true,Dendrocnide photinophylla,6228,Tree,Tree (TG),"Alive in NSW, Native",,(Kunth) Chew,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Dendrocnide,Dendrocnide spp.,12570,true,Dendrocnide spp.,12570,Tree,Tree (TG),"Alive in NSW, Native",,Chew,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Elatostema,Elatostema grande,10449,false,Elatostema reticulatum,6229,Forb,Forb (FG),"Alive in NSW, Native",,Wedd.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Elatostema,Elatostema reticulatum,6229,true,Elatostema reticulatum,6229,Forb,Forb (FG),"Alive in NSW, Native",,Wedd.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Elatostema,Elatostema reticulatum var. grande,13630,false,Elatostema reticulatum,6229,Forb,Forb (FG),"Alive in NSW, Native",,Wedd.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Elatostema,Elatostema reticulatum var. reticulatum,9276,false,Elatostema reticulatum,6229,Forb,Forb (FG),"Alive in NSW, Native",,Wedd.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Elatostema,Elatostema spp.,ELAO,true,Elatostema spp.,ELAO,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Elatostema,Elatostema stipitatum,6230,true,Elatostema stipitatum,6230,Forb,Forb (FG),"Alive in NSW, Native",,Wedd.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Parietaria,Parietaria cardiostegia,9888,true,Parietaria cardiostegia,9888,Forb,Forb (FG),"Alive in NSW, Native",,Greuter,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Parietaria,Parietaria debilis,6231,true,Parietaria debilis,6231,Forb,Forb (FG),"Alive in NSW, Native",,G.Forst.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Parietaria,Parietaria spp.,PARI,true,Parietaria spp.,PARI,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Pipturus,Pipturus argenteus,6234,true,Pipturus argenteus,6234,Shrub,Shrub (SG),"Alive in NSW, Native",,(G.Forst.) Wedd.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Pipturus,Pipturus hawaiiensis x pachyphyllus,12169,true,Pipturus hawaiiensis x pachyphyllus,12169,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Pouzolzia,Boehmeria calophleba,6224,false,Pouzolzia australis,12436,Shrub,Shrub (SG),"Alive in NSW, Native",,(Endl.) Friis & Wilmot-Dear,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Pouzolzia,Pouzolzia australis,12436,true,Pouzolzia australis,12436,Shrub,Shrub (SG),"Alive in NSW, Native",,(Endl.) Friis & Wilmot-Dear,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Pouzolzia,Pouzolzia spp.,POUZ,true,Pouzolzia spp.,POUZ,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Urtica,Urtica incisa,6237,true,Urtica incisa,6237,Forb,Forb (FG),"Alive in NSW, Native",,Poir.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Urtica,Urtica spp.,URTI,true,Urtica spp.,URTI,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Urticaceae,Urticaceae,Urticaceae indeterminate,URTIC,true,Urticaceae indeterminate,URTIC,,,"Alive in NSW, Native",,Juss.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Uvulariaceae,Schelhammera,Schelhammera spp.,SCHL,true,Schelhammera spp.,SCHL,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Uvulariaceae,Schelhammera,Schelhammera undulata,3566,true,Schelhammera undulata,3566,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Uvulariaceae,Tripladenia,Kreysigia multiflora,3555,false,Tripladenia cunninghamii,7346,Forb,Forb (FG),"Alive in NSW, Native",,D.Don,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Uvulariaceae,Tripladenia,Tripladenia cunninghamii,7346,true,Tripladenia cunninghamii,7346,Forb,Forb (FG),"Alive in NSW, Native",,D.Don,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Verbenaceae,Phyla,Phyla spp.,14653,true,Phyla spp.,14653,,,"Alive in NSW, Native",,Lour,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Verbenaceae,Verbena,Verbena gaudichaudii,10717,true,Verbena gaudichaudii,10717,Forb,Forb (FG),"Alive in NSW, Native",,(Briq.) P.W.Michael,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Verbenaceae,Verbena,Verbena macrostachya,10719,true,Verbena macrostachya,10719,Forb,Forb (FG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Verbenaceae,Verbena,Verbena spp.,VERE,true,Verbena spp.,VERE,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Hybanthus,Hybanthus enneaspermus,6264,false,Hybanthus stellarioides,9769,Forb,Forb (FG),"Alive in NSW, Native",,(Domin) P.I.Forst.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Hybanthus,Hybanthus enneaspermus subsp. enneaspermus,6588,false,Hybanthus stellarioides,9769,Forb,Forb (FG),"Alive in NSW, Native",,(Domin) P.I.Forst.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Hybanthus,Hybanthus enneaspermus subsp. stellarioides,6853,false,Hybanthus stellarioides,9769,Forb,Forb (FG),"Alive in NSW, Native",,(Domin) P.I.Forst.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Hybanthus,Hybanthus floribundus,6265,false,Hybanthus floribundus subsp. floribundus,6951,Shrub,Shrub (SG),"Alive in NSW, Native",,(Lindl.) F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Hybanthus,Hybanthus floribundus subsp. floribundus,6951,true,Hybanthus floribundus subsp. floribundus,6951,Shrub,Shrub (SG),"Alive in NSW, Native",,(Lindl.) F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Hybanthus,Hybanthus monopetalus,6266,true,Hybanthus monopetalus,6266,Forb,Forb (FG),"Alive in NSW, Native",,(Schult.) Domin,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Hybanthus,Hybanthus spp.,HYBA,true,Hybanthus spp.,HYBA,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Hybanthus,Hybanthus stellarioides,9769,true,Hybanthus stellarioides,9769,Forb,Forb (FG),"Alive in NSW, Native",,(Domin) P.I.Forst.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Hybanthus,Hybanthus vernonii,6267,true,Hybanthus vernonii,6267,Forb,Forb (FG),"Alive in NSW, Native",,(F.Muell.) F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Hybanthus,Hybanthus vernonii subsp. scaber,6792,true,Hybanthus vernonii subsp. scaber,6792,Forb,Forb (FG),"Alive in NSW, Native",,E.M.Benn.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Hybanthus,Hybanthus vernonii subsp. vernonii,6537,true,Hybanthus vernonii subsp. vernonii,6537,Forb,Forb (FG),"Alive in NSW, Native",,(F.Muell.) F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Melicytus,Hymenanthera dentata,6268,false,Melicytus dentatus,12061,Shrub,Shrub (SG),"Alive in NSW, Native",,(R.Br. ex DC.) Molloy & Mabb.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Melicytus,Melicytus angustifolius,14678,true,Melicytus angustifolius,14678,Shrub,Shrub (SG),"Alive in NSW, Native",,(DC.) Garn.-Jones,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Melicytus,Melicytus angustifolius subsp. divaricatus,14679,true,Melicytus angustifolius subsp. divaricatus,14679,Shrub,Shrub (SG),"Alive in NSW, Native",,Stajsic & R.F.Douglas,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Melicytus,Melicytus dentatus,12061,true,Melicytus dentatus,12061,Shrub,Shrub (SG),"Alive in NSW, Native",,(R.Br. ex DC.) Molloy & Mabb.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Violaceae,Melicytus,Melicytus novae-zelandae,6269,false,Melicytus novae-zelandae subsp. centurionis,10473,Shrub,Shrub (SG),"Alive in NSW, Native",,P.S.Green,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
